Sample,f0.5,AR,TB,Z*,rcov,rcore,X2r,IE1,ΔHmelt,ΔHsuf,ΔHv,Ssolid,ΔIP,AN/ΔIP,Z/r2,TM,μN,PP-R,SLN,Hf,Δε1,Sf(OH2+),Dr100,Size500,Zeta500,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Sc,Y,value
"3,1_Nd_Tm_1000",2.6525,2.585,3066,9.1275,1.62,1.13,1.50769825,546.35,9.525,114.75,137.75,71.4817,11.505,5.4095,51.27249662,1421.25,-0.9875,3.8925,128.5,-698.15,-0.5075,-149,1.772331751,128.06843,-12.7550295,0,0,0,750,0,0,0,0,0,0,0,250,0,0,0,0,0.169051675
"3,1_Nd_Yb_0.1",2.6625,2.58,2877.5,9.13,1.665,1.1275,1.381392,548.125,7.225,101.25,106.25,69.3255,11.83,5.278575,51.90028198,1241,-1.10675,3.89,127.5,-690.475,-0.46,-156,1.71575421,126.155295,-13.36990733,0,0,0,0.075,0,0,0,0,0,0,0,0,0.025,0,0,0,1.031808967
"3,1_Nd_Yb_1",2.6625,2.58,2877.5,9.13,1.665,1.1275,1.381392,548.125,7.225,101.25,106.25,69.3255,11.83,5.278575,51.90028198,1241,-1.10675,3.89,127.5,-690.475,-0.46,-156,1.71575421,126.155295,-13.36990733,0,0,0,0.75,0,0,0,0,0,0,0,0,0.25,0,0,0,1.058819001
"3,1_Nd_Yb_10",2.6625,2.58,2877.5,9.13,1.665,1.1275,1.381392,548.125,7.225,101.25,106.25,69.3255,11.83,5.278575,51.90028198,1241,-1.10675,3.89,127.5,-690.475,-0.46,-156,1.71575421,126.155295,-13.36990733,0,0,0,7.5,0,0,0,0,0,0,0,0,2.5,0,0,0,1.043533631
"3,1_Nd_Yb_100",2.6625,2.58,2877.5,9.13,1.665,1.1275,1.381392,548.125,7.225,101.25,106.25,69.3255,11.83,5.278575,51.90028198,1241,-1.10675,3.89,127.5,-690.475,-0.46,-156,1.71575421,126.155295,-13.36990733,0,0,0,75,0,0,0,0,0,0,0,0,25,0,0,0,1.005748454
"3,1_Nd_Yb_500",2.6625,2.58,2877.5,9.13,1.665,1.1275,1.381392,548.125,7.225,101.25,106.25,69.3255,11.83,5.278575,51.90028198,1241,-1.10675,3.89,127.5,-690.475,-0.46,-156,1.71575421,126.155295,-13.36990733,0,0,0,375,0,0,0,0,0,0,0,0,125,0,0,0,0.973403778
"3,1_Nd_Yb_1000",2.6625,2.58,2877.5,9.13,1.665,1.1275,1.381392,548.125,7.225,101.25,106.25,69.3255,11.83,5.278575,51.90028198,1241,-1.10675,3.89,127.5,-690.475,-0.46,-156,1.71575421,126.155295,-13.36990733,0,0,0,750,0,0,0,0,0,0,0,0,250,0,0,0,0.249198039
"3,1_Pr_Dy_0.1",2.6075,2.625,3554.75,7.8975,1.635,1.1675,1.46543575,535.3,12.05,115,120,73.489775,11.085,5.47975,53.66022233,1324.25,2.8075,4.2775,212.25,-703.55,-0.4375,-121.25,3.725339038,122.53725,-15.615975,0,0,0.075,0,0,0,0,0,0.025,0,0,0,0,0,0,0,1.00042342
"3,1_Pr_Dy_1",2.6075,2.625,3554.75,7.8975,1.635,1.1675,1.46543575,535.3,12.05,115,120,73.489775,11.085,5.47975,53.66022233,1324.25,2.8075,4.2775,212.25,-703.55,-0.4375,-121.25,3.725339038,122.53725,-15.615975,0,0,0.75,0,0,0,0,0,0.25,0,0,0,0,0,0,0,1.035039485
"3,1_Pr_Dy_10",2.6075,2.625,3554.75,7.8975,1.635,1.1675,1.46543575,535.3,12.05,115,120,73.489775,11.085,5.47975,53.66022233,1324.25,2.8075,4.2775,212.25,-703.55,-0.4375,-121.25,3.725339038,122.53725,-15.615975,0,0,7.5,0,0,0,0,0,2.5,0,0,0,0,0,0,0,1.073930356
"3,1_Pr_Dy_100",2.6075,2.625,3554.75,7.8975,1.635,1.1675,1.46543575,535.3,12.05,115,120,73.489775,11.085,5.47975,53.66022233,1324.25,2.8075,4.2775,212.25,-703.55,-0.4375,-121.25,3.725339038,122.53725,-15.615975,0,0,75,0,0,0,0,0,25,0,0,0,0,0,0,0,1.033815627
